UserId,ProductId,Ratings
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1047063181,2
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1047063181,3
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1047518735,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1062116046,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1062116046,2
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1062316125,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1062316125,2
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1062316125,3
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1062555388,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1062555395,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,1062555401,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,209941,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,229328,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,235287,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,237354,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,238725,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,3280382,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5009056,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5009056,2
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5009056,3
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5106077,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5106077,2
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5106077,3
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5106080,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5106080,2
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5106080,3
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5177760,1
fe3c7441-d88d-421c-ace9-dda35bc0cb97,5206965,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1011220924,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1011220924,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1012971893,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1012971893,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1012971893,3
fddca77b-6617-48be-b34e-5a02c8fb4932,1017957996,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1017957996,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1017957996,3
fddca77b-6617-48be-b34e-5a02c8fb4932,1018102137,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1018102137,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1042674399,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1043626410,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1043626410,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1043626410,3
fddca77b-6617-48be-b34e-5a02c8fb4932,1044386740,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1045098086,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1046644336,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1046644336,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1046644336,3
fddca77b-6617-48be-b34e-5a02c8fb4932,1047067240,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1047067240,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1047306424,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1047515390,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1047515390,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1060282309,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1060282309,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1060282309,3
fddca77b-6617-48be-b34e-5a02c8fb4932,1061320475,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1061320475,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1061320475,3
fddca77b-6617-48be-b34e-5a02c8fb4932,1061900424,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1061900424,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1062321204,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1062506182,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1062563475,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1062563475,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1062563475,3
fddca77b-6617-48be-b34e-5a02c8fb4932,1062563482,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1062563482,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1062563482,3
fddca77b-6617-48be-b34e-5a02c8fb4932,1062662383,1
fddca77b-6617-48be-b34e-5a02c8fb4932,1062662383,2
fddca77b-6617-48be-b34e-5a02c8fb4932,1062662383,3
fddca77b-6617-48be-b34e-5a02c8fb4932,3176221,1
fddca77b-6617-48be-b34e-5a02c8fb4932,3176221,2
fddca77b-6617-48be-b34e-5a02c8fb4932,3176221,3
fddca77b-6617-48be-b34e-5a02c8fb4932,3263626,1
fddca77b-6617-48be-b34e-5a02c8fb4932,3263626,2
fddca77b-6617-48be-b34e-5a02c8fb4932,3265482,1
fddca77b-6617-48be-b34e-5a02c8fb4932,3283259,1
fddca77b-6617-48be-b34e-5a02c8fb4932,3295801,1
fddca77b-6617-48be-b34e-5a02c8fb4932,3295801,2
fddca77b-6617-48be-b34e-5a02c8fb4932,3295801,3
fddca77b-6617-48be-b34e-5a02c8fb4932,3318334,1
fddca77b-6617-48be-b34e-5a02c8fb4932,3318334,2
fddca77b-6617-48be-b34e-5a02c8fb4932,5020500,1
fddca77b-6617-48be-b34e-5a02c8fb4932,5161010,1
fddca77b-6617-48be-b34e-5a02c8fb4932,5161010,2
fddca77b-6617-48be-b34e-5a02c8fb4932,5162653,1
fddca77b-6617-48be-b34e-5a02c8fb4932,5162653,2
fddca77b-6617-48be-b34e-5a02c8fb4932,5185521,1
fddca77b-6617-48be-b34e-5a02c8fb4932,5206847,1
fddca77b-6617-48be-b34e-5a02c8fb4932,5215256,2
fddca77b-6617-48be-b34e-5a02c8fb4932,5240246,1
fddca77b-6617-48be-b34e-5a02c8fb4932,5262123,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1011355250,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1011355250,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1011355250,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1011731694,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1012941358,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1012941358,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1012941358,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1012949855,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1014603174,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1014603174,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1014603174,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1016027715,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1016794139,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1016794139,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1016794139,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1040346724,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1041431337,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1041431337,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1041431337,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1043545919,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1043545919,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1043545919,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1043886616,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1043886616,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1043886616,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1044765040,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1045879319,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1045879319,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1045879319,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1045962837,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1045962837,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1045962837,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1046030672,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1046568984,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1061461000,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1061461031,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1061461031,2
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1061461031,3
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1061461062,1
fcb0f59d-9155-4cb7-ab1f-bba89f183d59,1061461062,2
